,img_location_x,img_location_y
196,3892.330870423988,3557.4152643490074
197,3870.121356383475,3345.3144052621083
198,4004.488916328579,3545.2000316267254
199,3972.285120969834,3334.209648241852
200,4109.984108021015,3535.2057503084943
201,4081.111739768348,3324.215366923621
202,4227.694532435734,3526.321944692289
203,4191.048834268888,3315.3315613074155
204,4356.50971387071,3512.9962362679817
205,4307.6487829815815,3303.116328585133
206,3188.362506710346,2978.0446754311884
207,3122.8444402908326,2809.2523687232897
208,3061.7682766794223,2649.343867631596
209,3009.5759186842165,2490.545842241928
210,3172.815846881987,2973.602772623086
211,2977.372123325473,3089.092245633753
212,2984.034977537626,3073.5455858053942
213,2907.4121540978567,2909.195181905598
214,2865.214077420882,2790.3742817888533
215,2828.568379254036,2685.9895657984425
216,2789.7017296831377,2567.168665681698
217,2775.265545556804,2498.3191721561075
218,2917.406435416088,2720.414312561237
219,2937.394998052549,2711.5305069450324
220,2990.697831749781,2896.979949183316
221,3096.193023442217,2982.486578239291
222,3080.646363613858,2883.654240759008
223,3029.564481320678,2821.467601445572
224,4402.793740874004,2695.905013346116
225,4414.75886645619,2776.669611025873
226,4429.715273433922,2857.4342087056307
227,4444.671680411655,2929.2249621987485
228,4459.628087389388,3004.0069970874124
229,4468.601931576028,3075.79775058053
230,4483.558338553761,3153.571066864741
231,4498.514745531494,3225.361820357859
232,4510.47987111368,3300.143855246524
233,4528.42755948696,3377.917171530734
234,4543.383966464692,3458.6817692104914
235,4552.357810651332,3533.463804099156
236,4579.279343211251,3653.115059921018
237,4597.227031584531,3760.801190160695
238,4048.287878787879,2385.352645917299
239,4044.266756232273,1977.20870652336
240,4002.0449693984174,1975.1981452455573
241,4010.087214509628,2387.363207195102
242,3959.8231825645616,2385.352645917299
243,3953.791498731154,1975.1981452455573
244,3913.580273175101,1973.1875839677543
245,3919.611957008509,2383.3420846394965
246,3879.400731452456,2387.363207195102
247,3869.3479250634414,1975.1981452455573
248,3831.147260785192,1975.1981452455573
249,3835.168383340797,2387.363207195102
250,3794.9571577847446,2387.363207195102
251,3786.9149126735338,1975.1981452455573
252,3746.703687117481,1975.1981452455573
253,3752.735370950888,2385.352645917299
254,3718.555829228243,2385.352645917299
255,3712.524145394836,1975.1981452455573
256,3670.30235856098,1975.1981452455573
257,3678.34460367219,2385.352645917299
258,3644.165061949545,2387.363207195102
259,3638.133378116137,1977.20870652336
260,3595.911591282281,1975.1981452455573
261,3601.943275115689,2387.363207195102
262,3837.768497169234,1305.3517325840533
263,3814.0583402881457,1182.0589168023946
264,3793.509537657869,1303.7710554586474
265,3829.865111542205,1523.485175890065
266,3695.5075558827048,1023.9912042618066
267,3714.475681387575,1749.5220048231058
268,3681.5119604943648,264.8940726630931
269,3590.1080051606414,1520.35428268806
270,3455.6904237875187,1020.3208799800434
271,3434.183610767819,246.07561127085592
272,2051.108723898769,2387.774939878282
273,2124.948208246457,2386.4075420199915
274,2204.257284027307,2389.1423377365727
275,2284.9337576664475,2387.774939878282
276,2365.610231305588,2386.4075420199915
277,2442.184511369857,2386.4075420199915
278,2520.1261892924167,2387.774939878282
279,2598.067867214976,2387.774939878282
280,2676.0095451375355,2385.0401441617014
281,2751.2164273435137,2389.1423377365727
282,2834.6276966992355,2387.774939878282
283,2916.6715681966666,2386.4075420199915
284,3006.919826843841,2386.4075420199915
285,3093.065891916144,2387.774939878282
286,3052.0439561674275,1981.6577759659983
287,2964.5304932368344,1981.6577759659983
288,2872.91483673137,1977.5555823911272
289,2789.5035673756483,1977.5555823911272
290,2706.0922980199266,1981.6577759659983
291,2630.8854158139484,1981.6577759659983
292,2557.0459314662603,1981.6577759659983
293,2479.104253543701,1983.025173824289
294,2399.795177762851,1978.9229802494176
295,2321.8534998402915,1977.5555823911272
296,2241.177026201151,1978.9229802494176
297,2161.867950420301,1978.9229802494176
298,2082.558874639451,1977.5555823911272
299,2007.3519924334723,1977.5555823911272
300,2239.8096283428604,1877.73553873592
301,2470.899866393958,1877.73553873592
302,2707.4596958782176,1875.0007430193384
303,3272.8252886064174,5000.990458468545
304,3248.0646817369266,4999.009609918985
305,3208.447710745741,5000.000034193765
306,3184.67752815103,4999.009609918985
307,3146.050981434624,5000.000034193765
308,3122.280798839913,5000.000034193765
309,3081.673403573948,5000.000034193765
310,3415.4463841746847,5114.889250068202
311,3375.829413183499,5112.908401518643
312,3109.794850149192,1525.877448684225
313,3089.0883799777985,1171.2791469991223
314,3218.503818549004,1764.0018556552432
315,3202.97396592046,1036.6870908850688
316,3184.855804520491,267.9593857721088
317,3337.566022034513,1531.0540662270732
318,3327.2127869488168,1160.925911913426
