,img_location_x,img_location_y
0,4374.86356333075,1755.544109456232
1,4335.430619559653,1760.473227427619
2,4300.926793759943,1765.4023453990062
3,4259.85081066505,1773.6175420179848
4,4225.346984865339,1780.1896993131677
5,4187.557080418038,1786.7618566083506
6,4151.4102152945325,1796.6200925511248
7,4113.620310847231,1803.192249846308
8,4074.187367076133,1808.121367817695
9,4034.754423305036,1816.3365644366736
10,3990.392361562552,1826.194800379448
11,3950.959417791454,1831.123918350835
12,3906.59735604897,1834.4099969984263
13,3867.164412277873,1842.6251936174049
14,3826.08842918298,1852.4834295601795
15,3781.7263674404953,1857.4125475315664
16,3753.794698935968,1865.627744150545
17,3714.3617551648704,1873.842940769524
18,3679.857929365161,1877.1290194171152
19,3646.997142889246,1885.3442160360937
20,3612.493317089536,1893.5594126550725
21,3577.9894912898258,1896.845491302664
22,3530.34135089975,1908.3467665692335
23,3490.9084071286525,1914.918923864417
24,3454.761542005147,1919.848041835804
25,3415.3285982340494,1929.7062777785784
26,3375.8956544629523,1937.9214743975567
27,3336.462710691855,1944.49363169274
28,3298.6728062445536,1951.0657889879224
29,3257.5968231496604,1959.280985606901
30,3224.7360366737457,1965.853142902084
31,3185.3030929026486,1972.425300197267
32,3154.08534575053,1978.99745749245
33,3113.009362655637,1987.2126541114285
34,3078.505536855927,1992.141772082816
35,3037.4295537610337,2000.356968701794
36,3002.925727961324,2006.929125996977
37,2965.135823514022,2015.144322615956
38,2928.988958390516,2021.7164799111383
39,2889.556014619419,2028.2886372063213
40,2858.3382674673003,2033.2177551777088
41,2817.262284372407,2041.4329517966871
42,2771.257183306127,2049.6481484156657
43,2731.82423953503,2057.863345034644
44,2689.105217116341,2064.435502329827
45,2648.029234021448,2072.6506989488057
46,2639.814037402469,1683.2503792092202
47,2679.246981173567,1675.0351825902417
48,2721.966003592255,1663.5339073236714
49,2763.0419866871484,1655.3187107046929
50,2805.7610091058373,1648.74655340951
51,2846.83699220073,1642.174396114327
52,2878.0547393528486,1635.6022388191443
53,2917.487683123946,1627.3870422001655
54,2953.634548247452,1622.457924228779
55,2994.7105313423453,1612.5996882860045
56,3024.2852391706683,1607.6705703146172
57,3067.0042615893567,1601.0984130194342
58,3103.1511267128626,1594.526255724251
59,3144.227109807756,1586.3110591052728
60,3172.158778312283,1579.7389018100898
61,3214.877800730972,1571.5237051911113
62,3247.738587206886,1566.594587219724
63,3288.814570301779,1558.3793906007454
64,3326.6044747490805,1553.4502726293583
65,3366.037418520178,1545.2350760103798
66,3405.4703622912757,1537.019879391401
67,3446.5463453861685,1527.1616434486268
68,3479.4071318620827,1527.1616434486268
69,3520.4831149569754,1518.9464468296485
70,3568.131255347052,1510.7312502106695
71,3604.2781204705575,1500.873014267895
72,3638.7819462702673,1492.6578176489163
73,3678.214890041365,1487.7286996775294
74,3707.789597869688,1481.1565423823463
75,3747.222541640785,1471.2983064395723
76,3776.797249469108,1464.7261491443894
77,3814.5871539164095,1459.7970311730023
78,3858.949215658894,1451.5818345540235
79,3900.025198753787,1446.6527165826365
80,3937.8151032010887,1440.0805592874535
81,3978.891086295982,1431.865362668475
82,4023.253148038466,1425.293205373292
83,4064.329131133359,1417.0780087543135
84,4100.475996256865,1410.5058514591306
85,4141.551979351758,1402.290654840152
86,4176.055805151468,1395.718497544969
87,4215.488748922566,1385.860261602195
88,4246.706496074684,1384.217222278399
89,4289.425518493373,1372.715947011829
90,4325.572383616879,1372.715947011829
91,4363.362288064181,1359.5716324214634
92,4294.372295642444,1046.273149330091
93,4282.067024349728,611.8970726971925
94,4248.842791859393,785.4013979244976
95,4316.521783969334,785.4013979244976
96,4050.727924046655,1051.1952578471776
97,4040.883707012481,619.2802354728225
98,4007.6594745221455,791.554033570856
99,4072.8774123735448,792.7845607001276
100,4170.089055586006,718.9529329438276
101,3930.136265378031,749.7161111756192
102,3780.011955606888,1094.263707371686
103,3770.1677385727135,657.4265764802442
104,3734.482451823836,832.161428836821
105,3804.6224981923215,832.161428836821
106,3542.7543199405864,1430.7570533138178
107,3489.1513576752395,1409.5979892617074
108,3267.686487263152,1451.916117365928
109,3051.8640339316253,1492.8236412000083
110,2827.5779549792555,1535.141769304229
111,2608.9342931074484,1576.049293138309
112,3326.792406867743,686.7815514704407
113,3325.9120297346058,970.2629883407004
