,img_location_x,img_location_y
338,2847.712181,3195.557176
339,2786.499662,3277.607999
340,2710.96081,3377.892337
341,2652.353079,3459.94316
342,2589.838167,3543.296377
343,2526.02086,3633.161563
344,2447.877219,3730.841114
345,2378.850337,3825.915877
346,2467.899677,4056.135304
347,2541.251099,3956.252517
348,2609.920516,3864.173072
349,2673.907926,3778.336302
350,2744.138011,3681.574851
351,2823.732108,3577.010058
352,2887.719518,3488.051951
353,2956.388935,3394.411837
354,2992.284311,3352.273786
355,3043.786374,3261.75501
356,3071.878408,3255.512336
357,3141.300546,3355.08299
358,3189.766708237701,3404.076777699064
359,3273.8027073099124,3496.116205254343
360,3345.833563657522,3576.1504900850205
361,3413.862705763598,3652.183060674164
362,3489.895276352742,3740.2207739879095
363,3559.9252755795846,3814.252487456286
364,3629.955274806428,3896.2876294077305
365,3717.992988120173,3994.3296283253103
366,3778.018701743181,4058.357056189852
367,3864.055557936159,4158.399912228199
368,3768.695908074679,1854.554598349221
369,3729.158971368324,1855.59504405202
370,3693.7838174731646,1857.6759354576177
371,3655.287326469609,1858.7163811604164
372,3624.0739553856447,1858.7163811604164
373,3583.496572976491,1859.7568268632156
374,3550.202310486929,1860.797272566014
375,3546.0405276757338,1602.7667382719096
376,3578.294344462497,1602.7667382719096
377,3618.8717268716505,1600.6858468663122
378,3648.004206550017,1599.6454011635133
379,3688.5815889591695,1598.6049554607143
380,3723.95674285433,1597.5645097579156
381,3763.493679560685,1597.5645097579156
382,3215.178794185713,1875.3635124051973
383,3253.675285189269,1873.2826209996
384,3290.090884787227,1868.0803924856057
385,3328.587375790783,1868.0803924856057
386,3361.8816382803448,1867.039946782807
387,3401.4185749866992,1865.999501080008
388,3432.631946070664,1864.959055377209
389,3472.1688827770186,1863.9186096744104
390,3465.926208560226,1604.8476296775077
391,3426.389271853871,1606.928521083105
392,3397.2567921755044,1607.9689667859038
393,3356.6794097663505,1609.0094124887023
394,3323.3851472767888,1609.0094124887023
395,3282.807764867636,1611.0903038943002
396,3247.432610972476,1615.2520867054957
397,3207.895674266121,1616.2925324082944
