,img_location_x,img_location_y
161,3134.355171,2679.295098
162,3154.163657,2707.907355
163,3172.871671,2731.017255
164,3030.910858,2354.65603
165,3107.943857,2508.722028
166,3230.096184,2575.850785
167,3192.680156,2480.109772
168,3059.523115,2123.557033
169,3085.934429,2170.877304
170,3106.843386,2212.695217
171,3133.2547,2262.216431
172,3155.264128,2298.531988
173,3205.885813,2381.067344
174,3259.808913,2468.004586
175,3318.133898,2559.343714
176,3342.344269,2597.860213
177,3355.549926,2586.855499
178,3220.191942,2276.52256
179,3314.832484,2417.382901
180,3436.984811,2483.411186
181,3399.568783,2387.670173
182,3516.218753,2485.612129
183,3483.20461,2436.090915
184,3460.09471,2396.473944
185,3436.984811,2357.957444
186,3411.673968,2315.039059
187,3387.463597,2273.221145
188,3368.755583,2243.508417
189,3333.540498,2175.279189
190,3303.827769,2113.65279
191,3286.220227,2074.035819
192,3864.992759,2894.568116
193,4029.623283,3245.598489
194,4101.734174,3221.107998
195,4133.027579,3211.583918
196,4190.172059,3195.256924
197,4217.383716,3187.093427
198,4288.134023,3165.324102
199,4322.148594,3157.160605
200,4365.687245,3144.915359
201,4320.788012,3064.640971
202,4188.811476,3098.655542
203,3962.954724,3080.967965
204,4020.099203,3056.477474
205,4052.753192,3045.592811
206,4109.897671,3023.823486
207,3879.959171,2901.37103
208,4565.093866,2093.982764
209,4565.093866,2165.063213
210,4565.093866,2236.143662
211,4562.642817,2304.773061
212,4567.544916,2375.853511
213,4569.995966,2446.93396
214,4572.447016,2518.014409
215,4574.898066,2586.643808
216,4577.349116,2662.626358
217,4577.349116,2736.157857
218,4579.800166,2809.689356
219,4582.251216,2880.769805
220,4582.251216,2956.752354
221,4587.153316,3030.283853
222,4589.604366,3101.364303
223,4589.604366,3174.895802
224,4589.604366,3253.329401
225,3275.611882,3490.140045
226,3489.62356,3379.212526
227,3512.03316,3435.236526
228,3559.093319,3560.730284
229,3575.900519,3606.669964
230,3601.671559,3676.139723
231,3617.358279,3727.681803
232,3636.406438,3781.464842
233,3650.972678,3829.645481
234,3675.623238,3900.235721
235,3686.828038,3945.05492
236,3549.008999,3748.970922
237,3528.84036,3756.814282
238,3470.5754,3618.995244
239,3435.47196266788,3647.07327175915
240,3475.0088993742347,3571.120735454837
241,3290.8500099788457,3495.168199150524
242,3306.456695520828,3534.7051358568788
243,3353.2767521467745,3653.315945975943
244,3370.964329094354,3702.216894007487
245,3431.310179856685,3855.162412318912
246,3466.685333751844,3970.6518853295793
247,3456.280876723856,3976.894559546372
248,2958.617489275388,3084.970479964973
249,2882.4448586877907,2859.2737967424628
250,2873.040830220186,2873.379839443869
251,2942.6306408804603,3075.5664514973687
252,2870.219621679905,3098.13611981962
253,2801.570213866391,2884.664673604995
254,2788.4045740117444,3108.4805511339846
255,2695.304692182459,3119.7653852951103
256,2384.971752751507,3152.6794849317266
257,2348.296041727849,3155.500693472008
258,2274.944619680533,3159.26230485905
259,2230.745685882792,3163.964319092852
260,2158.3346666822363,3172.427944713696
261,1759.754724282706,2130.196677020316
262,1775.0412726853656,2204.71860048328
263,1788.4170025376925,2279.2405239462446
264,1803.703550940352,2351.851628858877
265,1817.079280792679,2428.284370872174
266,1832.3658291953384,2514.271205637133
267,1851.4740146986624,2634.652774308076
268,1872.4930187523191,2741.658613126692
269,1895.4228413563085,2852.486089045972
270,1916.441845409965,2974.7784762672472
271,1929.817575262292,3047.38958117988
272,1945.104123664952,3127.6439602938417
273,1962.301490617943,3205.987520857471
274,1973.7664019199376,3280.509444320436
275,1989.052950322597,3353.120549233068
276,2452.5294929199304,4083.844374365606
277,2505.3521209081778,4082.193667240973
278,2543.3183847747305,4082.193667240973
279,2587.8874771398137,4077.241545867075
280,2624.203033881733,4078.892252991708
281,2672.0735404960824,4078.892252991708
282,2706.73839011337,4078.892252991708
283,2746.3553611045554,4080.542960116341
284,2784.321624971108,4082.193667240973
285,2822.2878888376604,4078.892252991708
286,2860.254152704213,4080.542960116341
287,2899.871123695398,4077.241545867075
288,2937.837387561951,4080.542960116341
289,2979.105065677769,4078.892252991708
290,3015.4206224196887,4078.892252991708
291,3055.0375934108743,4078.892252991708
292,3091.353150152794,4078.892252991708
293,3137.5729496425106,4078.892252991708
294,3173.8885063844305,4078.892252991708
295,3218.4575987495136,4083.844374365606
296,3254.773155491433,4080.542960116341
297,3294.390126482619,4078.892252991708
298,3330.705683224539,4078.892252991708
299,3370.3226542157245,4077.241545867075
300,3406.6382109576443,4077.241545867075
301,3414.891746580808,4489.918327025256
302,3375.2747755896225,4489.918327025256
303,3338.9592188477027,4488.267619900623
304,3299.342247856517,4486.61691277599
305,3259.725276865332,4486.61691277599
306,3220.108305874147,4484.966205651357
307,3180.4913348829614,4486.61691277599
308,3140.874363891776,4486.61691277599
309,3099.606685775958,4486.61691277599
310,3059.9897147847723,4486.61691277599
311,3020.3727437935872,4486.61691277599
312,2980.755772802402,4486.61691277599
313,2944.440216060482,4484.966205651357
314,2904.8232450692967,4484.966205651357
315,2868.507688327377,4488.267619900623
316,2830.541424460824,4488.267619900623
317,2790.9244534696386,4488.267619900623
318,2749.6567753538206,4488.267619900623
319,2713.341218611901,4486.61691277599
320,2677.0256618699805,4488.267619900623
321,3138.3016618058937,5308.589426729681
322,3107.008256437099,5165.728228306922
323,3160.070987279838,5165.728228306922
324,3117.892919174072,4942.5926421989925
325,3132.859330437408,4941.232059356871
326,3377.764242019281,5299.06534683483
327,3345.1102538083646,5163.007062622679
328,3403.61531601959,5160.285896938435
329,3358.71608222958,4945.313807883235
330,3375.043076335038,4942.5926421989925
331,4456.38509816805,4485.747740442728
332,4417.368384313094,4485.747740442728
333,4380.352527578905,4486.748169003112
334,4341.33581372395,4485.747740442728
335,4301.318671308612,4485.747740442728
336,4263.30238601404,4484.7473118823455
337,4222.284815038318,4484.7473118823455
338,4183.268101183363,4484.7473118823455
339,4141.250101647257,4486.748169003112
340,4101.232959231918,4485.747740442728
341,4063.216673937346,4485.747740442728
342,4024.199960082391,4485.747740442728
343,3987.1841033482015,4484.7473118823455
344,3947.166960932864,4484.7473118823455
345,3908.1502470779087,4485.747740442728
346,3869.133533222953,4485.747740442728
347,3831.117247928381,4487.748597563495
348,3794.1013911941927,4486.748169003112
349,3756.085105899621,4485.747740442728
350,3719.0692491654327,4485.747740442728
351,3673.049535387793,4486.748169003112
352,3634.032821532838,4485.747740442728
353,3547.99596533986,4082.575030608191
354,3585.011822074048,4079.57374492704
355,3628.030250170537,4077.572887806273
356,3667.046964025492,4078.573316366657
357,3713.066677803132,4078.573316366657
358,3751.082963097704,4078.573316366657
359,3788.098819831892,4079.57374492704
360,3826.115105126464,4078.573316366657
361,3865.131818981419,4077.572887806273
362,3902.147675715608,4078.573316366657
363,3944.165675251713,4077.572887806273
364,3981.1815319859015,4077.572887806273
365,4020.198245840857,4078.573316366657
366,4058.214531135429,4078.573316366657
367,4098.231673550768,4078.573316366657
368,4135.247530284956,4077.572887806273
369,4179.266386941828,4077.572887806273
370,4215.281815115633,4077.572887806273
371,4258.300243212123,4077.572887806273
372,4295.316099946311,4076.57245924589
373,4337.334099482417,4078.573316366657
374,4374.349956216605,4078.573316366657
375,4411.365812950793,4077.572887806273
376,4449.382098245365,4077.572887806273
377,4477.394097936102,4559.7794539111055
378,4477.394097936102,4588.791882162226
379,4238.291672004453,4590.792739282992
380,4225.286100719468,4589.792310722609
381,4007.192674555872,4590.792739282992
382,3993.186674710503,4589.792310722609
383,3769.090677184606,4591.793167843376
384,3756.085105899621,4589.792310722609
385,3881.6923389303815,4738.82617530782
386,3862.667673075905,4879.7816541387165
387,3911.958852789776,4881.511169216396
388,4119.500662111341,4732.772872535941
389,4100.475996256864,4871.998836289158
390,4148.902418431896,4872.863593827998
391,4377.198408685617,4740.5556903855
392,4358.173742831141,4880.646411677556
393,4407.464922545012,4882.375926755236
394,4395.358317001254,5105.483371775918
395,4379.792681302137,5105.483371775918
396,4136.795812888138,5098.5653114652
397,4122.094934727861,5096.83579638752
398,3899.852247246018,5106.348129314758
399,3884.286611546901,5105.483371775918
400,4451.606050935097,1844.5275029742097
401,4409.588051398992,1843.4770529858072
402,4326.602502315183,1456.9114572536346
403,4365.469151886081,1455.861007265232
